0,1,2,3,4
filt,norm-laplacian,0.05,0.25,0.5844072249589491
filt,norm-laplacian,0.05,0.3,0.5763218390804596
filt,norm-laplacian,0.05,0.35,0.5751855500821018
filt,norm-laplacian,0.05,0.4,0.5797963875205255
filt,norm-laplacian,0.05,0.45,0.5568013136288998
filt,norm-laplacian,0.05,0.5,0.578673234811166
filt,norm-laplacian,0.05,0.0,0.585504105090312
filt,norm-laplacian,0.15,0.05,0.5579507389162561
filt,norm-laplacian,0.15,0.1,0.5511395730706076
filt,norm-laplacian,0.15,0.15,0.5304761904761904
filt,norm-laplacian,0.15,0.2,0.5454055829228243
filt,norm-laplacian,0.15,0.25,0.5293004926108374
filt,norm-laplacian,0.15,0.3,0.5201313628899836
filt,norm-laplacian,0.15,0.35,0.516623973727422
filt,norm-laplacian,0.15,0.4,0.5464630541871921
filt,norm-laplacian,0.15,0.45,0.5648735632183908
filt,norm-laplacian,0.15,0.5,0.5499310344827586
filt,norm-laplacian,0.15,0.0,0.5396059113300493
filt,norm-laplacian,0.1,0.05,0.5671330049261083
filt,norm-laplacian,0.1,0.1,0.5728932676518884
filt,norm-laplacian,0.1,0.15,0.5545155993431856
filt,norm-laplacian,0.1,0.2,0.575192118226601
filt,norm-laplacian,0.1,0.25,0.5660032840722495
filt,norm-laplacian,0.1,0.3,0.5579573070607553
filt,norm-laplacian,0.1,0.35,0.5407159277504106
filt,norm-laplacian,0.1,0.4,0.5385090311986864
filt,norm-laplacian,0.1,0.45,0.5315270935960591
filt,norm-laplacian,0.1,0.5,0.5235862068965518
filt,norm-laplacian,0.1,0.0,0.5373136288998358
filt,norm-laplacian,0.25,0.05,0.526929392446634
filt,norm-laplacian,0.25,0.1,0.5602824302134647
filt,norm-laplacian,0.25,0.15,0.5361707717569787
filt,norm-laplacian,0.25,0.2,0.5431001642036125
filt,norm-laplacian,0.25,0.25,0.5270147783251231
filt,norm-laplacian,0.25,0.3,0.5258456486042693
filt,norm-laplacian,0.25,0.35,0.5556781609195403
filt,norm-laplacian,0.25,0.4,0.5556912972085385
filt,norm-laplacian,0.25,0.45,0.540768472906404
filt,norm-laplacian,0.25,0.5,0.5384827586206896
filt,norm-laplacian,0.25,0.0,0.5349950738916256
filt,norm-laplacian,0.2,0.05,0.5384761904761904
filt,norm-laplacian,0.2,0.1,0.5304564860426929
filt,norm-laplacian,0.2,0.15,0.5327159277504105
filt,norm-laplacian,0.2,0.2,0.5396124794745484
filt,norm-laplacian,0.2,0.25,0.5292545155993432
filt,norm-laplacian,0.2,0.3,0.5258456486042693
filt,norm-laplacian,0.2,0.35,0.5281576354679802
filt,norm-laplacian,0.2,0.4,0.525871921182266
filt,norm-laplacian,0.2,0.45,0.53959934318555
filt,norm-laplacian,0.2,0.5,0.5625221674876848
filt,norm-laplacian,0.2,0.0,0.5591461412151068
